STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,na_item,National accounts indicator (ESA 2010),finpos,Financial position,stk_flow,Stock or flow,sector,Sector,sector2,Counterpart sector,co_nco,Consolidated/Non consolidated,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),RO,Romania,2023-Q1,,-29.3,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),RO,Romania,2023-Q2,,-31.0,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),RO,Romania,2023-Q3,,-29.0,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),RO,Romania,2023-Q4,,-31.5,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),RO,Romania,2024-Q1,,-32.6,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),RO,Romania,2024-Q2,,-32.5,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),RO,Romania,2024-Q3,,-34.6,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),RO,Romania,2024-Q4,,-35.7,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),RO,Romania,2025-Q1,,-36.9,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),RO,Romania,2025-Q2,,-37.9,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2018-Q1,,22.5,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2018-Q2,,23.8,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2018-Q3,,24.1,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2018-Q4,,22.5,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2019-Q1,,24.2,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2019-Q2,,25.5,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2019-Q3,,26.2,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2019-Q4,,26.7,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2020-Q1,,21.8,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2020-Q2,,24.1,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2020-Q3,,25.1,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2020-Q4,,26.3,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2021-Q1,,27.7,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2021-Q2,,29.0,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2021-Q3,,29.4,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2021-Q4,,32.6,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2022-Q1,,30.4,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2022-Q2,,29.6,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2022-Q3,,28.6,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2022-Q4,,29.0,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2023-Q1,,28.8,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2023-Q2,,29.5,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2023-Q3,,28.0,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2023-Q4,,27.2,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2024-Q1,,28.8,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2024-Q2,,29.4,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2024-Q3,,30.9,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2024-Q4,,30.6,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2025-Q1,,28.7,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SE,Sweden,2025-Q2,,30.1,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2018-Q1,,-28.0,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2018-Q2,,-26.4,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2018-Q3,,-25.4,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2018-Q4,,-24.9,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2019-Q1,,-25.9,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2019-Q2,,-27.9,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2019-Q3,,-31.2,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2019-Q4,,-26.8,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2020-Q1,,-31.3,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2020-Q2,,-36.1,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2020-Q3,,-37.7,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2020-Q4,,-40.3,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2021-Q1,,-36.4,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2021-Q2,,-35.9,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2021-Q3,,-36.1,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2021-Q4,,-33.3,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2022-Q1,,-29.2,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,NCO,Non-consolidated,PC_GDP,Percentage of gross domestic product (GDP),SI,Slovenia,2022-Q2,,-24.9,,,,,
