STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,NL,Netherlands,2024,,124.103,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,NO,Norway,2015,,109.046,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,NO,Norway,2016,,110.316,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,NO,Norway,2017,,113.034,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,NO,Norway,2018,,113.971,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,NO,Norway,2019,,115.252,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,NO,Norway,2020,,113.779,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,NO,Norway,2021,,118.226,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,NO,Norway,2022,,122.064,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,NO,Norway,2023,,122.152,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,NO,Norway,2024,,124.714,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PL,Poland,2015,,116.750,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PL,Poland,2016,,120.289,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PL,Poland,2017,,126.487,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PL,Poland,2018,,134.387,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PL,Poland,2019,,140.542,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PL,Poland,2020,,137.681,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PL,Poland,2021,,147.219,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PL,Poland,2022,,154.956,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PL,Poland,2023,,155.343,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PL,Poland,2024,,160.047,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2015,,95.565,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2016,,97.480,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2017,,100.711,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2018,,103.678,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2019,,106.525,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2020,,97.785,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2021,,103.221,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2022,,110.432,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2023,,113.855,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,PT,Portugal,2024,,116.291,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RO,Romania,2015,,114.687,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RO,Romania,2016,,117.967,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RO,Romania,2017,,127.635,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RO,Romania,2018,,134.520,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RO,Romania,2019,,139.847,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RO,Romania,2020,,134.815,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RO,Romania,2021,,142.348,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RO,Romania,2022,,148.309,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RO,Romania,2023,,151.658,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RO,Romania,2024,,153.047,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2015,,99.528,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2016,,102.489,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2017,,104.911,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2018,,109.789,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2019,,115.004,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2020,,113.911,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2021,,122.966,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2022,,126.291,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2023,,131.024,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,RS,Serbia,2024,,136.199,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2015,,110.955,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2016,,113.320,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2017,,115.453,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2018,,117.497,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2019,,120.562,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2020,,118.230,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2021,,124.409,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2022,,125.971,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2023,,125.713,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SE,Sweden,2024,,126.744,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2015,,101.977,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2016,,105.071,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2017,,110.508,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2018,,115.347,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2019,,119.391,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2020,,114.514,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2021,,124.152,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2022,,127.465,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2023,,130.493,,,,,
dataflow,ESTAT:NAMA_10_GDP$DEFAULTVIEW(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV_I10,"Chain linked volumes, index 2010=100",B1GQ,Gross domestic product at market prices,SI,Slovenia,2024,,132.753,,,,,
